Node,In-Degree,Out-Degree,Eigenvector Centrality,Component ID
31e0bfe7-2317-5d46-9a67-297fcb3bead1_13,0,1,-6.938893903907225e-18,52
35d602a0-40c1-5854-b5e4-9e51c883e0f8_9,1,0,0.05382428919943575,2
64805170-1c00-54ef-b324-68f7ba808de4_5,1,0,1.387778780781445e-17,200
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_6,1,2,1.387778780781445e-17,95
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_7,1,0,3.469446951953613e-17,95
600b3d23-7444-5e47-a5c2-5909027b5fd9_24,1,0,0.0,266
5992bf3e-be21-5745-bade-b29246b8826a_8,0,1,1.7347234759768063e-18,2
13ae9b5f-634d-5ba9-8075-b53507644fd7_1,0,2,-1.7347234759768063e-18,169
4bc08d84-12d3-59e7-9982-74d26176a4a4_2,1,0,0.0,169
1efeda5a-c59d-5d9a-843b-368e601eb24b_1,0,1,-1.7347234759768063e-18,129
1d5cd3f5-4366-5361-8268-7f55073740a2_5,0,1,0.0,2
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_1,0,3,1.0408340855860838e-17,95
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_2,1,0,1.2143064331837645e-17,95
1efeda5a-c59d-5d9a-843b-368e601eb24b_6,0,1,6.938893903907225e-18,129
1efeda5a-c59d-5d9a-843b-368e601eb24b_5,0,2,-1.387778780781445e-17,129
12f48bce-8439-5222-b43c-fbb985a663e0_6,0,1,0.0,2
12f48bce-8439-5222-b43c-fbb985a663e0_7,1,1,-1.0408340855860838e-17,2
5fedd7cb-31b8-509f-a76e-da7365398732_1,0,0,0.0,273
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_10,0,1,0.0,274
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_11,1,0,-1.0408340855860838e-17,274
17d9e390-4e66-5496-85c6-06f0e9a41e23_11,0,0,-3.4694469519536126e-18,275
222db6e8-a26d-5b32-b5b4-b88e22d1e416_7,1,0,0.0,276
56a3314f-513a-5e96-83e2-5bc4c4004b2a_2,1,0,-1.1796119636642283e-16,2
56a3314f-513a-5e96-83e2-5bc4c4004b2a_5,1,0,-1.0755285551056199e-16,2
114dfec9-6548-5e69-a47f-a4a1e34ab863_3,0,0,-6.938893903907225e-18,277
31455daa-7058-5a72-9531-bfe5b5aee0f1_2,0,2,6.938893903907225e-18,2
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_6,0,0,0.0,278
4cd09aad-8ef1-5e18-bc59-3a947e061e5c_6,0,2,1.7347234759768063e-18,136
333372e6-a8ab-57cc-924e-6418db86e8d2_2,1,0,6.938893903907225e-18,111
3a297153-6ae3-5a4f-9c12-c8fc24e63ade_8,0,0,-3.4694469519536126e-18,279
55e5fac1-6917-51db-8f0a-4b958d87edc7_3,0,1,6.938893903907225e-18,48
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_1,0,2,-3.4694469519536126e-18,160
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_3,1,1,7.697835424647078e-18,160
672aaf54-868f-5d8d-96bd-0840b24070dd_17,1,0,2.77555756156289e-17,2
672aaf54-868f-5d8d-96bd-0840b24070dd_18,1,0,3.816391647148974e-17,2
672aaf54-868f-5d8d-96bd-0840b24070dd_27,1,0,3.686287386450713e-17,2
6b3f0281-4dc0-51c6-9264-ef3ff6ec80f8_1,0,1,6.938893903907225e-18,2
0007ed21-eb78-597d-9558-9dfa4f75ed3e_3,0,1,-2.71050543121376e-20,116
0007ed21-eb78-597d-9558-9dfa4f75ed3e_2,0,1,0.0,116
64545c8e-f727-52a4-8edc-11c81f6de74d_5,1,0,-1.387778780781445e-17,2
5d429600-22af-513c-8f9b-c80ae9d1855b_3,1,0,-6.938893903907225e-18,2
422f30db-1ce4-534b-b007-1876dbe84220_3,0,2,1.387778780781445e-17,9
422f3109-a7d5-51b8-84c0-ad405957b2ca_5,1,0,-7.632783294297948e-17,2
0906897e-54f0-50b4-ac7a-e7171320c8de_11,0,2,-1.387778780781445e-17,35
0124953a-08ac-53d7-963b-8eacbeb43150_4,0,2,0.0,2
333372e6-a8ab-57cc-924e-6418db86e8d2_1,0,5,-6.938893903907225e-18,111
4457f18f-bac1-5f2b-a74a-be705ace73b7_1,1,0,-6.938893903907225e-18,71
34e9dcfd-3f5f-547d-8df0-7f791f0f244b_7,0,1,-3.4694469519536126e-18,2
33d63940-9b9f-5374-a78e-2f2fd996324d_11,0,1,3.4694469519536126e-18,63
33d63940-9b9f-5374-a78e-2f2fd996324d_10,1,1,1.2143064331837645e-17,63
13c726c9-bfb5-5c93-9cab-2af3c5691409_6,1,0,2.6020852139652094e-17,2
3e89d227-cf3b-5ae2-929b-0852067c9f47_9,0,0,-2.77555756156289e-17,280
2f1e1fe3-f35c-5c2b-a283-10e842cefd0b_9,1,0,-2.0816681711721676e-17,68
2f1e1fe3-f35c-5c2b-a283-10e842cefd0b_6,1,0,-2.0816681711721676e-17,68
273a83ee-e849-5857-9dfe-91f1f7608c96_1,0,0,0.0,281
219fd624-e658-5779-98e3-915f79609232_1,0,3,-1.7347234759768063e-18,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_11,0,1,-1.7347234759768063e-18,162
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_6,0,0,0.0,282
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_3,0,0,6.938893903907225e-18,283
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_5,0,0,6.938893903907225e-18,284
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_1,0,0,0.0,285
209ba557-6abd-5675-a7f5-d00945a8aba1_1,0,10,2.168404344971008e-19,71
2b105eb6-18a4-5dd5-bb7e-71aed339ec6d_3,1,0,-1.387778780781445e-17,71
2b105eb6-18a4-5dd5-bb7e-71aed339ec6d_4,1,0,0.0,71
35216079-acb0-5518-80a0-baa53dac13aa_3,1,0,-3.4694469519536126e-18,71
57609ca9-ed5f-5077-a38c-30e4dbd77c87_2,1,0,0.0,71
4457f18f-bac1-5f2b-a74a-be705ace73b7_3,1,1,3.4694469519536126e-18,71
60ed7f29-2e79-550f-a2cd-d663b412ed6d_4,0,2,0.0,2
0b2b21a3-aa54-5156-886a-28b26e85f28e_1,0,2,0.0,126
0b2b21a3-aa54-5156-886a-28b26e85f28e_2,1,0,1.387778780781445e-17,126
21ddbbee-38d7-50e1-86bd-23d93db8c120_1,0,2,0.0,219
5b38ac4a-166f-5d60-8eb7-f0ca6d601368_3,1,0,-1.0408340855860838e-17,219
672aaf54-868f-5d8d-96bd-0840b24070dd_6,0,2,3.4694469519536126e-18,112
672aaf54-868f-5d8d-96bd-0840b24070dd_9,1,0,1.387778780781445e-17,112
088ef5bb-0bce-5f64-a0d8-917051294b79_3,0,0,8.673617379884032e-19,286
10ee35d4-addd-5c01-b950-3a62c4a0356f_1,0,1,-1.7347234759768063e-18,120
5677e3bf-e95c-5f1f-8344-cfecb97fa2d8_3,2,0,-2.77555756156289e-17,160
1546948c-e52a-536a-b135-e3d4a5de4881_1,0,8,-3.4694469519536126e-18,2
4c797ad8-3bae-566d-b661-baacd56dd75a_5,1,0,-6.938893903907225e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_8,1,0,-5.204170427930419e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_9,1,0,-4.336808689942016e-18,2
1546948c-e52a-536a-b135-e3d4a5de4881_2,1,0,0.0,2
06e6ddd6-9d30-5875-a0ca-fe4b4763da99_1,0,2,-1.387778780781445e-17,2
5e323475-9877-5947-bc4d-e36a3c243c57_1,0,3,-6.938893903907225e-18,110
5e323475-9877-5947-bc4d-e36a3c243c57_7,1,0,-1.387778780781445e-17,110
231f9303-9e6c-595b-926d-09d34a323f0a_1,0,6,-8.673617379884032e-19,164
2d778626-2332-5f7c-a4ba-07164efe44c7_2,1,0,3.4694469519536126e-18,164
2d778626-2332-5f7c-a4ba-07164efe44c7_3,1,0,-3.4694469519536126e-18,164
2d778626-2332-5f7c-a4ba-07164efe44c7_4,1,0,-3.4694469519536126e-18,164
231f9303-9e6c-595b-926d-09d34a323f0a_3,1,0,3.4694469519536126e-18,164
231f9303-9e6c-595b-926d-09d34a323f0a_4,1,0,0.0,164
0b520a84-a3fa-5240-851f-a70c8fb39f62_3,0,0,3.4694469519536126e-18,287
343e4f6a-2e47-59b1-ab92-9b89cfec3068_4,0,1,0.0,239
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_9,1,0,6.938893903907225e-18,68
271c9721-2c07-5518-aee8-75ff8cc039b0_11,0,1,-6.938893903907225e-18,101
5d55099a-3657-5f97-8331-70af71530bea_3,1,0,1.387778780781445e-17,88
1590ef2a-8c42-50ed-a58e-3eddac0c4168_4,0,1,-6.938893903907225e-18,35
5dd2c50e-3390-5ee6-bed4-b41996483a03_10,1,0,-1.0408340855860838e-17,2
6c4e4a29-c000-5bbc-8613-0c9792c632dc_3,0,1,3.4694469519536126e-18,288
6c4e4a29-c000-5bbc-8613-0c9792c632dc_4,1,0,-6.938893903907225e-18,288
0bb18152-2a20-5157-8c53-98424ee1480b_1,1,1,-5.204170427930419e-18,289
0bb18152-2a20-5157-8c53-98424ee1480b_2,1,0,-2.3418766925686887e-17,289
600b3d23-7444-5e47-a5c2-5909027b5fd9_16,1,0,0.06084273079063542,2
4ac83210-1139-50a2-8e34-7d75a4f218ea_6,0,0,0.0,290
116fa1cc-df0a-5d9d-b27a-226ea3abf086_3,1,0,-5.898059818321142e-17,11
116fa1cc-df0a-5d9d-b27a-226ea3abf086_4,1,0,-4.163336342344335e-17,11
271c9721-2c07-5518-aee8-75ff8cc039b0_10,0,1,0.0,101
222db6e8-a26d-5b32-b5b4-b88e22d1e416_13,1,0,0.0,291
480dd0fa-752b-52a0-b335-e78b773f8140_3,1,0,1.0408340855860838e-17,20
60345130-2f32-552e-bc3c-2bd155045d1f_2,0,1,1.7347234759768063e-18,292
60345130-2f32-552e-bc3c-2bd155045d1f_1,1,0,-6.0715321659188225e-18,292
361a5c84-78b8-5873-891e-b7f5ff16273e_2,0,0,0.0,293
1d5cd3f5-4366-5361-8268-7f55073740a2_4,0,5,3.4694469519536126e-18,291
222db6e8-a26d-5b32-b5b4-b88e22d1e416_10,1,0,-1.387778780781445e-17,291
222db6e8-a26d-5b32-b5b4-b88e22d1e416_11,1,0,-1.387778780781445e-17,291
222db6e8-a26d-5b32-b5b4-b88e22d1e416_12,1,0,-8.673617379884032e-18,291
222db6e8-a26d-5b32-b5b4-b88e22d1e416_14,1,0,-1.1275702593849241e-17,291
2d1acfd1-b2ca-521f-b830-f4fa85aa2472_7,0,0,1.7347234759768063e-18,294
683fcdec-a977-5367-8583-1828acabc83a_6,0,0,-6.938893903907225e-18,295
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_13,0,0,-4.336808689942016e-19,296
0e4b3e1a-2df8-5087-b731-4808bd412fb8_6,1,1,2.428612866367529e-17,2
1590ef2a-8c42-50ed-a58e-3eddac0c4168_10,0,1,-3.4694469519536126e-18,35
6710e490-431f-55f3-8f92-754111182e71_18,1,0,-4.163336342344335e-17,60
6710e490-431f-55f3-8f92-754111182e71_22,1,0,-4.857225732735058e-17,60
6710e490-431f-55f3-8f92-754111182e71_15,1,1,-5.3776427755280995e-17,60
1590ef2a-8c42-50ed-a58e-3eddac0c4168_6,0,0,0.0,297
5b38ac4a-166f-5d60-8eb7-f0ca6d601368_1,0,1,4.336808689942016e-19,298
5b38ac4a-166f-5d60-8eb7-f0ca6d601368_2,3,0,-1.387778780781445e-17,298
4e27339a-09d5-5613-a3a3-ffe39262c421_1,0,1,8.673617379884032e-19,205
4e27339a-09d5-5613-a3a3-ffe39262c421_2,1,2,-6.938893903907225e-18,205
45c0f017-b3be-58de-9859-95e7e2039a2a_3,2,2,-1.2143064331837645e-17,299
49f757a1-4558-5680-bb68-d8a9669c7d5f_4,1,0,-2.515349040166369e-17,299
49f757a1-4558-5680-bb68-d8a9669c7d5f_3,1,0,-2.0816681711721676e-17,299
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_15,0,0,0.0,300
343e4f6a-2e47-59b1-ab92-9b89cfec3068_3,1,0,-3.469446951953613e-17,239
1590ef2a-8c42-50ed-a58e-3eddac0c4168_5,0,1,-6.938893903907225e-18,35
388ecd20-3886-51da-bce2-1dee4a057f88_3,0,1,0.0,2
45c0f017-b3be-58de-9859-95e7e2039a2a_1,0,2,-6.938893903907225e-18,299
45c0f017-b3be-58de-9859-95e7e2039a2a_2,1,0,-1.7347234759768065e-17,299
0e4b3e1a-2df8-5087-b731-4808bd412fb8_5,1,0,2.6020852139652094e-17,2
5dd2c50e-3390-5ee6-bed4-b41996483a03_11,1,0,-1.387778780781445e-17,2
672aaf54-868f-5d8d-96bd-0840b24070dd_24,0,0,0.0,301
66fc129a-d06e-5ffd-b2b0-fa9c49a4465f_2,0,0,-1.0408340855860838e-17,302
66fc129a-d06e-5ffd-b2b0-fa9c49a4465f_1,0,0,0.0,303
17d7ea2f-3906-5090-bd95-2b0723f89dc0_2,0,1,6.938893903907225e-18,118
3aebc12e-3bba-5042-8a6a-fa5eaa8ebd3b_3,1,1,-1.0408340855860838e-17,213
3aebc12e-3bba-5042-8a6a-fa5eaa8ebd3b_4,1,1,-1.8214596497756465e-17,213
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_3,1,2,-1.7347234759768063e-18,68
31455daa-7058-5a72-9531-bfe5b5aee0f1_4,0,2,0.0,2
31455daa-7058-5a72-9531-bfe5b5aee0f1_5,1,0,1.2576745200831845e-17,2
0400c828-c2a7-5021-8bae-1aadf3206e21_5,0,2,-2.168404344971008e-19,95
271c9721-2c07-5518-aee8-75ff8cc039b0_7,0,1,6.938893903907225e-18,2
61c52268-0c68-559e-b6fd-dc2f4c3f4d02_5,0,1,1.7347234759768063e-18,3
1590ef2a-8c42-50ed-a58e-3eddac0c4168_11,0,1,-3.4694469519536126e-18,35
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_16,0,0,4.336808689942016e-19,304
683fcdec-a977-5367-8583-1828acabc83a_14,1,0,-3.165870343657672e-17,15
683fcdec-a977-5367-8583-1828acabc83a_16,1,0,-3.838075690598684e-17,15
2014186c-1115-5d3f-acd3-f55ee66b4fe5_6,0,1,0.0,2
5b38ac4a-166f-5d60-8eb7-f0ca6d601368_4,0,1,6.938893903907225e-18,298
600b3d23-7444-5e47-a5c2-5909027b5fd9_15,1,0,-1.7347234759768063e-18,2
4e27339a-09d5-5613-a3a3-ffe39262c421_4,1,0,1.7347234759768065e-17,205
198a4321-6c2a-565f-afa3-b51dacf77c38_11,0,1,6.938893903907225e-18,2
35ca3b35-0e1a-5f64-8e97-1b9cf94610a8_12,0,0,0.0,305
1d5cd3f5-4366-5361-8268-7f55073740a2_10,0,1,-3.4694469519536126e-18,2
222db6e8-a26d-5b32-b5b4-b88e22d1e416_6,0,2,-8.673617379884032e-19,276
222db6e8-a26d-5b32-b5b4-b88e22d1e416_1,1,0,3.0357660829594113e-18,276
672aaf54-868f-5d8d-96bd-0840b24070dd_21,0,0,-3.4694469519536126e-18,306
683fcdec-a977-5367-8583-1828acabc83a_10,0,0,0.0,307
45c0f017-b3be-58de-9859-95e7e2039a2a_4,0,1,3.4694469519536126e-18,299
672aaf54-868f-5d8d-96bd-0840b24070dd_19,0,0,-1.7347234759768063e-18,308
0cf59075-a4b0-58b8-832b-ed0e9eaa190a_2,0,0,-8.673617379884032e-19,309
6710e490-431f-55f3-8f92-754111182e71_16,1,0,-6.938893903907225e-18,60
5d55099a-3657-5f97-8331-70af71530bea_1,0,2,3.4694469519536126e-18,88
15f4d00e-a0f7-5b11-94a0-24383de78b97_2,1,0,1.7347234759768065e-17,310
1ca0d733-f868-5ba4-ad83-fa2f03963422_11,1,0,0.06084273079063548,2
6710e490-431f-55f3-8f92-754111182e71_21,0,0,4.336808689942016e-19,311
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_11,0,1,-3.4694469519536126e-18,68
09ae1f26-6c5e-5c34-a300-e0e95c8f2bb3_3,0,0,0.0,312
4c797ad8-3bae-566d-b661-baacd56dd75a_10,1,0,4.163336342344335e-17,2
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_2,1,5,3.4694469519536126e-18,68
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_5,1,0,6.0715321659188225e-18,68
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_6,1,0,6.938893903907225e-18,68
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_7,1,0,3.4694469519536126e-18,68
48b956b8-e8b1-5dae-99b0-1cbd3e3667c7_8,1,0,6.938893903907225e-18,68
1546948c-e52a-536a-b135-e3d4a5de4881_5,1,0,0.0608427307906354,2
672aaf54-868f-5d8d-96bd-0840b24070dd_26,0,0,-8.673617379884032e-19,313
685ed6ec-2c66-5d99-adeb-e50c95c55c30_6,0,1,3.4694469519536126e-18,2
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_5,0,1,3.4694469519536126e-18,56
3e44cca3-9fa3-5a6a-9a15-c0a98d6d7ca5_4,0,2,0.0,2
3e44cca3-9fa3-5a6a-9a15-c0a98d6d7ca5_5,1,0,6.938893903907225e-18,2
0e4b3e1a-2df8-5087-b731-4808bd412fb8_4,0,1,6.938893903907225e-18,2
142d98f9-f056-57ea-a09f-15ff7bacb441_2,0,0,-8.673617379884032e-19,314
5dd2c50e-3390-5ee6-bed4-b41996483a03_7,1,0,-3.816391647148974e-17,2
3a97dc48-ef90-5e95-ade4-0004f5dd8194_3,0,0,0.0,315
372cf19b-d7c8-5ac2-a18c-a8fd76688f83_8,0,0,6.938893903907225e-18,316
600b3d23-7444-5e47-a5c2-5909027b5fd9_22,0,0,-5.204170427930419e-18,317
1ca0d733-f868-5ba4-ad83-fa2f03963422_8,1,0,1.387778780781445e-17,2
685ed6ec-2c66-5d99-adeb-e50c95c55c30_8,0,1,-6.938893903907225e-18,2
116fa1cc-df0a-5d9d-b27a-226ea3abf086_5,0,3,0.0,11
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_7,0,1,-6.938893903907225e-18,318
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_1,1,0,-1.5612511283791258e-17,318
271c9721-2c07-5518-aee8-75ff8cc039b0_9,0,1,6.938893903907225e-18,2
372cf19b-d7c8-5ac2-a18c-a8fd76688f83_7,0,0,-3.4694469519536126e-18,319
45a2c40d-965b-56c1-9093-4c7b9e761710_3,0,2,1.7347234759768063e-18,15
45a2c40d-965b-56c1-9093-4c7b9e761710_4,1,0,-1.387778780781445e-17,15
1b63467c-024e-5c4d-a9c9-6f9a303be9e0_4,0,1,8.673617379884032e-19,240
672aaf54-868f-5d8d-96bd-0840b24070dd_28,0,0,0.0,320
600b3d23-7444-5e47-a5c2-5909027b5fd9_19,0,0,1.7347234759768063e-18,321
1590ef2a-8c42-50ed-a58e-3eddac0c4168_7,0,1,-6.938893903907225e-18,35
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_14,1,0,4.336808689942016e-18,2
4e896489-a08a-54fa-b3e8-e7f3b681119c_1,0,0,-1.7347234759768063e-18,322
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_21,0,2,0.0,52
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_12,1,0,-1.387778780781445e-17,52
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_22,1,1,-1.387778780781445e-17,52
1d5cd3f5-4366-5361-8268-7f55073740a2_9,0,1,-8.673617379884032e-19,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_23,0,0,3.4694469519536126e-18,323
259900f2-d2cc-5163-b77b-484888851d1b_4,0,0,-3.4694469519536126e-18,324
522aefd3-7bde-57f4-8666-5717c3c511fc_1,0,1,-1.7347234759768063e-18,325
522aefd3-7bde-57f4-8666-5717c3c511fc_2,1,0,-8.673617379884032e-18,325
683fcdec-a977-5367-8583-1828acabc83a_8,0,0,6.938893903907225e-18,326
69ac05ed-3c3e-5096-83a5-167af37fcf66_5,0,0,1.7347234759768063e-18,327
4636768e-14e6-5844-98e0-211e7a450519_4,0,0,6.938893903907225e-18,328
3a97dc48-ef90-5e95-ade4-0004f5dd8194_2,0,0,0.0,329
1d5cd3f5-4366-5361-8268-7f55073740a2_1,1,0,-7.199102425303746e-17,2
0bb18152-2a20-5157-8c53-98424ee1480b_3,0,1,-3.4694469519536126e-18,289
1d5cd3f5-4366-5361-8268-7f55073740a2_8,0,0,6.938893903907225e-18,330
198a4321-6c2a-565f-afa3-b51dacf77c38_8,0,1,-1.387778780781445e-17,2
1ca0d733-f868-5ba4-ad83-fa2f03963422_5,0,0,6.938893903907225e-18,331
5bf113ae-f7f5-54ba-ad76-cd09d2da9922_5,0,0,-1.7347234759768063e-18,332
15f4d00e-a0f7-5b11-94a0-24383de78b97_1,0,2,6.938893903907225e-18,310
40068b80-4809-59cf-b19e-0c400f763acd_3,1,0,1.4745149545802854e-17,310
2c760030-7ce2-5075-a210-4d39e26b6aea_8,0,2,0.0,0
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_8,0,3,2.168404344971008e-19,68
0cf59075-a4b0-58b8-832b-ed0e9eaa190a_3,0,0,0.0,333
198a4321-6c2a-565f-afa3-b51dacf77c38_7,0,1,0.0,2
016965b7-2511-5a9b-adb1-f5b9415c6903_3,0,0,-1.084202172485504e-19,334
5e323475-9877-5947-bc4d-e36a3c243c57_8,0,2,0.0,110
38018623-f67a-5a74-867e-0e0cafab73a8_6,1,0,-2.77555756156289e-17,2
6710e490-431f-55f3-8f92-754111182e71_19,0,0,-3.4694469519536126e-18,335
2c2ddd49-67d3-5429-8b05-5871eccefede_6,0,2,0.0,2
2c2ddd49-67d3-5429-8b05-5871eccefede_7,1,0,1.3010426069826047e-17,2
480dd0fa-752b-52a0-b335-e78b773f8140_1,0,2,3.4694469519536126e-18,20
45a2c40d-965b-56c1-9093-4c7b9e761710_2,1,0,6.938893903907225e-18,336
1590ef2a-8c42-50ed-a58e-3eddac0c4168_8,0,1,4.336808689942016e-19,35
2491176c-8279-53eb-8db5-f888fe469915_10,0,1,0.0,21
2491176c-8279-53eb-8db5-f888fe469915_7,0,0,1.387778780781445e-17,337
5b38ac4a-166f-5d60-8eb7-f0ca6d601368_5,0,1,0.0,298
178d1efa-8561-5c18-a857-8652b42d65e7_2,0,1,-6.938893903907225e-18,242
69ac05ed-3c3e-5096-83a5-167af37fcf66_6,0,0,0.0,338
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_17,0,0,0.0,339
45a2c40d-965b-56c1-9093-4c7b9e761710_1,0,1,3.4694469519536126e-18,336
672aaf54-868f-5d8d-96bd-0840b24070dd_22,0,0,-6.938893903907225e-18,340
683fcdec-a977-5367-8583-1828acabc83a_15,0,0,-6.938893903907225e-18,341
372cf19b-d7c8-5ac2-a18c-a8fd76688f83_6,0,0,6.938893903907225e-18,342
66fc129a-d06e-5ffd-b2b0-fa9c49a4465f_3,0,0,0.0,343
0124953a-08ac-53d7-963b-8eacbeb43150_7,0,1,0.0,2
39e78bdb-813f-5e4e-84d5-7882aaea4c08_2,0,1,0.0,201
4e896489-a08a-54fa-b3e8-e7f3b681119c_2,0,0,2.168404344971008e-19,344
5677e3bf-e95c-5f1f-8344-cfecb97fa2d8_2,1,0,-5.55111512312578e-17,160
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_7,0,0,0.0,345
35ca3b35-0e1a-5f64-8e97-1b9cf94610a8_9,0,0,1.7347234759768063e-18,346
47747c3b-0b77-590e-bff9-79f082eb2754_4,1,0,8.673617379884032e-18,2
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_6,0,2,6.938893903907225e-18,154
31e0bfe7-2317-5d46-9a67-297fcb3bead1_8,1,0,-2.0816681711721676e-17,154
31e0bfe7-2317-5d46-9a67-297fcb3bead1_7,0,0,0.0,347
53820cc0-a34a-5851-9a78-71032f22fed7_4,1,0,1.1709383462843443e-17,67
0b520a84-a3fa-5240-851f-a70c8fb39f62_5,0,0,0.0,348
12f48bce-8439-5222-b43c-fbb985a663e0_4,0,0,-4.336808689942016e-19,349
685ed6ec-2c66-5d99-adeb-e50c95c55c30_7,0,1,0.0,2
198a4321-6c2a-565f-afa3-b51dacf77c38_5,0,3,-3.4694469519536126e-18,2
12f48bce-8439-5222-b43c-fbb985a663e0_3,0,0,0.0,350
588338dc-73b7-5982-982a-e924d44d967e_5,0,1,-3.4694469519536126e-18,72
